tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,cluster
13611,0,0,0.21875,0.285714,0.333333,0.586538,0,y
13492,0,0,0.0625,0.25,0.333333,0.586538,0,y
13316,0,0,0.1875,0.357143,0.333333,0.451923,0.25,y
12433,0,0,0.25,0.678571,0.666667,0.778846,0,n
13242,0.25,0,0.3125,0.178571,0.333333,0.451923,0,y
13453,0,0,0.40625,0.678571,0.333333,0.596154,0,n
13155,0,0,0.21875,0.214286,0.333333,0.403846,0.25,y
13707,0,0,0.1875,0.607143,0.333333,0.817308,0,n
12876,0,0,0.375,0.428571,0.666667,0.673077,0.25,n
11088,0.25,0.333333,0.1875,0.464286,0,0.846154,0,y
13164,0,0,0.09375,0.285714,0.333333,0.375,0.25,y
11374,0,0,0.25,0.464286,0.666667,0.923077,0,n
12848,0,0,0.40625,0.678571,0.666667,0.778846,0.5,n
11055,0,0,0.15625,0.214286,0.333333,0.230769,0,y
11136,0,0,0.1875,0.178571,0.333333,0.471154,0,y
13912,0,0,0.125,0.214286,0.333333,0.480769,0.25,y
13650,0,0,0.125,0.321429,0.333333,0.442308,0,y
12089,0,0,0.25,0.678571,0.666667,0.778846,0,n
11704,0.25,0.166667,0.34375,0.25,0,0.884615,0,y
12057,0.25,0,0.15625,0.5,0.666667,0.836538,0,n
13222,0,0,0.21875,0.678571,0.333333,0.759615,0,n
11779,0,0,0.03125,0.285714,0.333333,0.644231,0,y
13444,0,0,0.03125,0.357143,0.333333,0.509615,0,y
12058,0.25,0,0.46875,0.5,0.666667,0.721154,0,n
13178,0,0,0.28125,0.535714,0.333333,0.596154,0.25,y
12445,0.25,0,0.34375,0.428571,0.666667,0.884615,0,n
13326,0,0,0.28125,0.607143,0.333333,0.557692,0.25,y
12945,0.25,0,0.34375,0.428571,0.666667,0.865385,0,n
11989,0.5,0,0.25,0.535714,0.666667,0.701923,0,n
12583,0.25,0,0.28125,0.428571,0.666667,0.471154,0,n
13887,0,0,0.28125,0.285714,0.333333,0.807692,0.5,y
13287,0,0,0.125,0.214286,0.333333,0.298077,0.5,y
13080,0,0,0.21875,0.678571,0.333333,0.769231,0.25,n
13116,0,0,0.15625,0.5,0.333333,0.596154,0.25,y
13817,0,0,0.125,0.392857,0.333333,0.423077,0,y
13348,0,0,0.28125,0.535714,0.333333,0.596154,0.25,y
11685,0,0,0.28125,0.285714,0.333333,0.644231,0,y
11597,0,0,0.3125,0.392857,0.666667,0.663462,0,n
11301,0,0,0.25,0.428571,0.666667,0.875,0,n
13127,0,0,0.15625,0.428571,0.333333,0.692308,0,y
13583,0,0,0.375,0.75,0.333333,0.865385,0.25,n
11206,0,0,0.15625,0.321429,0.333333,0.903846,0,y
12543,0.25,0,0.375,0.571429,0.666667,0.932692,0,n
11552,0.25,0.333333,0.21875,0.428571,0,0.692308,0.25,y
12136,0,0,0.25,0.607143,0.666667,0.798077,0.25,n
12331,0.5,0,0.34375,0.535714,0.666667,0.701923,0,n
12216,0,0,0.25,0.392857,0.666667,0.596154,0,n
11829,0,0,0.28125,0.535714,0.666667,0.5,0.25,n
13831,0,0,0.125,1,0.333333,0.836538,0,n
13322,0,0,0.0625,0.428571,0.333333,0.298077,0.25,y
12636,0.5,0,0.28125,0.535714,0.666667,0.701923,0,n
13695,0,0,0.125,0.464286,0.333333,0.557692,0,y
12825,0.25,0,0.375,0.5,0.666667,0.692308,0.25,n
12256,0.5,0,0.4375,0.821429,0.666667,0.826923,0,n
12097,0.5,0,0.4375,0.428571,0.666667,0.759615,0.25,n
12780,0.25,0,0.3125,0.535714,0.666667,0.807692,0.5,n
10955,0,0,0.09375,0.5,0.666667,0.634615,0,n
11899,0,0,0.09375,0.142857,0.333333,0.432692,0,y
11441,0.25,0,0.40625,0.678571,0.666667,0.875,0,n
13011,0.25,0,0.1875,0.321429,0.333333,0.394231,0,y
12400,0.25,0,0.34375,0.571429,0.666667,0.653846,0,n
11518,0,0,0.40625,0.392857,0.666667,0.778846,0,n
11186,0,0,0.21875,0.571429,0.666667,0.894231,0,n
13643,0,0,0.1875,0.678571,0.333333,0.673077,0.25,n
13716,0,0,0.375,0.392857,0.666667,0.730769,0,n
13725,0,0,0.46875,0.321429,0.666667,0.846154,0,n
12775,0.25,0,0.4375,0.428571,0.666667,0.875,0.25,n
11541,0.25,0.166667,0.46875,0.571429,0.666667,0.586538,0.25,n
11085,0,0.166667,0.34375,0.321429,0.333333,0.528846,0,y
13687,0,0,0.125,0.214286,0.333333,0.086538,0,y
13790,0,0,0.21875,0.535714,0.666667,0.788462,0,n
11201,0,0,0.25,0.857143,0.333333,0.932692,0,n
11380,0,0.333333,0.15625,0.607143,0,0.894231,0.75,y
12362,0.25,0,0.375,0.5,0.666667,0.759615,0,n
11286,0.25,0,0.1875,0.25,0,0.605769,0,y
13570,0,0,0.1875,0.392857,0.666667,0.826923,0,n
11950,0,0,0.28125,0.428571,0.666667,0.759615,0.5,n
13767,0,0,0.375,0.357143,0.666667,0.740385,0.5,n
13649,0,0,0.3125,0.428571,0.666667,0.615385,0,n
11102,0,0,0.59375,0.285714,0.333333,0.625,0,y
11337,0,0,0.28125,0.142857,0.333333,0.211538,0,y
12016,0.25,0,0.1875,0.607143,0.333333,0.759615,0,n
12242,0.25,0,0.21875,0.75,0.666667,0.788462,0,n
13932,0,0,0.1875,0.321429,0.333333,0.567308,0.5,y
12608,0.25,0,0.21875,0.428571,0.666667,0.625,0,n
12924,0,0,0.1875,0.535714,0.666667,0.807692,0,n
12506,0,0,0.1875,0.464286,0.666667,0.826923,0,n
11568,0,0,0.34375,0.535714,0.666667,0.759615,0,n
11292,0,0,0.15625,0.428571,0.666667,0.673077,0.25,n
13055,0,0,0.125,0.428571,0.333333,0.673077,0.5,y
11315,0,0,0.125,0.392857,0.333333,0.192308,0,y
11311,0,0,0.1875,0.178571,0.333333,0.769231,0.25,y
12059,0.25,0,0.3125,0.428571,0.666667,0.817308,0,n
12988,0.25,0,0.3125,0.571429,0.333333,0.528846,0.5,y
13726,0,0,0.34375,0.321429,0.666667,0.788462,0,n
12664,0.25,0,0.28125,0.357143,0.666667,0.576923,0,n
13745,0,0,0.25,0.571429,0.666667,0.759615,0,n
13247,0,0,0.09375,0.25,0.333333,0.461538,0.25,y
11210,0.25,0,0.21875,0.178571,0.333333,0.759615,0,y
13307,0,0,0.1875,0.214286,0.333333,0.509615,0.25,y
13638,0,0,0.34375,0.464286,0.333333,0.403846,0,y
12743,0.25,0,0.3125,0.428571,0.666667,0.653846,0.5,n
13942,0,0,0.09375,0.285714,0.333333,0.375,0,y
11906,0,0,0.1875,0.142857,0.333333,0.625,0,y
13328,0,0,0.09375,0.142857,0.333333,0.557692,0.25,y
13526,0,0,0.25,0.321429,0.666667,0.730769,0,n
12782,0,0,0.25,0.535714,0.666667,0.826923,0.5,n
13825,0,0,0.1875,0.464286,0.666667,0.865385,0.25,n
11428,0,0.666667,0.28125,0.785714,0.333333,0.798077,0,n
13471,0,0,0.15625,0.178571,0.333333,0.240385,0,y
12880,0,0,0.15625,0.392857,0.666667,0.644231,0.25,n
13299,0,0,0.15625,0.25,0.333333,0.384615,0.25,y
12031,0.25,0,0.25,0.571429,0.666667,0.932692,0,n
12568,0.25,0,0.375,0.535714,0.666667,0.846154,0,n
11394,0,0,0.25,0.214286,0.333333,0.221154,0,y
12661,0,0,0.1875,0.464286,0.666667,0.826923,0,n
11703,0.25,0.166667,0.375,0.142857,0,0.913462,0,y
11563,0,0,0.28125,0.607143,0.666667,0.836538,0,n
12853,0,0,0.21875,0.607143,0.666667,0.721154,0,n
12922,0.25,0,0.40625,0.535714,0.666667,0.644231,0.25,n
12497,0.25,0,0.3125,0.535714,0.666667,0.788462,0,n
12301,0.25,0,0.3125,0.5,0.666667,0.865385,0,n
11260,0.25,0,0.1875,0.357143,0.333333,0.836538,0,n
12760,0.25,0,0.28125,0.535714,0.666667,0.673077,0.5,n
13903,0,0,0.0625,0.392857,0.333333,0.798077,0,y
11195,0,0,0.375,0.678571,0.333333,0.942308,0,n
12435,0.5,0,0.3125,0.821429,0.666667,0.826923,0,n
11491,0,0,0.21875,0.571429,0.666667,0.673077,0,n
12382,0.25,0,0.3125,0.357143,0.666667,0.701923,0.25,n
11215,0,0,0.1875,0.25,0.333333,0.903846,0,y
12121,0,0,0.21875,0.571429,0.666667,0.846154,0,n
12856,0.5,0,0.3125,0.535714,0.666667,0.759615,0.5,n
11767,0,0,0.3125,0.607143,0.666667,0.711538,0,n
13568,0,0,0.15625,0.428571,0.333333,0.711538,0,y
12899,0,0,0.34375,0.535714,0.666667,0.730769,0,n
11887,0,0,0.0625,0.214286,0.333333,0.644231,0,y
11876,0,0,0.03125,0.142857,0.333333,0.230769,0.25,y
12054,0,0,0.25,0.607143,0.666667,0.721154,0,n
13144,0,0,0.125,0.321429,0.333333,0.548077,0.25,y
11567,0.25,0.333333,0.09375,0.357143,0,0.682692,0.25,y
11801,0.25,0,0.1875,0.357143,0.333333,0.326923,0,y
12695,0,0,0.28125,0.464286,0.666667,0.528846,0,n
11881,0,0,0.25,0.357143,0.333333,0.692308,0,y
11933,0,0,0.1875,0.214286,0.333333,0.336538,0,y
12351,0.25,0,0.46875,0.428571,0.666667,0.855769,0,n
12217,0.5,0,0.40625,0.428571,0.666667,0.807692,0,n
12707,0.25,0,0.4375,0.5,0.666667,0.730769,0.25,n
13919,0,0,0.25,0.5,0.333333,0.923077,0,n
12704,0.25,0,0.375,0.357143,0.666667,0.701923,0.25,n
11219,0,0,0.21875,0.321429,0.666667,0.846154,0,n
13368,0,0,0.25,0.714286,0.333333,0.682692,0.25,n
13175,0,0,0.40625,0.285714,0.333333,0.855769,0.25,n
13948,0,0,0.0625,0.285714,0.333333,0.653846,0.25,y
11217,0,0,0.28125,0.571429,0.333333,0.913462,0,n
13700,0,0,0.1875,0.178571,0.333333,0.298077,0.25,y
13628,0,0,0.125,0.392857,0.333333,0.548077,0,y
13390,0,0,0.09375,0.321429,0.333333,0.259615,0.25,y
11179,0,0,0.1875,0.464286,0.333333,0.730769,0,y
12521,0,0,0.25,0.357143,0.666667,0.721154,0,n
13106,0,0,0.25,0.714286,0.333333,0.836538,0.5,n
11510,0,0,0.21875,0.392857,0.333333,0.375,0,y
11790,0.25,0,0.21875,0.464286,0.666667,0.490385,0,n
13843,0,0,0.21875,0.178571,0.333333,0.125,0.5,y
13374,0,0,0.125,0.5,0.333333,0.538462,0.5,y
11827,0,0,0.125,0.428571,0.666667,0.567308,0,n
13800,0,0.166667,0.15625,0.285714,0.333333,0.326923,0,y
12193,0.25,0,0.25,0.535714,0.666667,0.682692,0.5,n
13576,0,0,0.15625,0.285714,0.333333,0.586538,0.5,y
11706,0.25,0.166667,0.375,0.178571,0,0.730769,0,y
11607,0,0,0.21875,0.357143,0.666667,0.721154,0,n
11372,0.25,0.166667,0.375,0.607143,0.666667,0.759615,0,n
12241,0.25,0,0.34375,0.357143,0.666667,0.730769,0,n
11677,0,0,0.5625,0.607143,0.333333,0.961538,0,n
13870,0,0,0.28125,0.142857,0.333333,0.336538,0,y
11619,0,0,0.125,0.392857,0.333333,0.211538,0,y
11451,0.5,0.333333,0.125,0.392857,0,0.692308,0.5,y
11820,0,0,0.34375,0.392857,0.666667,0.778846,0,n
12903,0.25,0,0.3125,0.428571,0.666667,0.576923,0,n
12477,0,0,0.34375,0.428571,0.666667,0.788462,0,n
11435,0,0.166667,0.21875,0.392857,0.333333,0.865385,0,n
12005,0.25,0,0.28125,0.428571,0.666667,0.471154,0,n
13458,0,0,0.125,0.321429,0.333333,0.259615,0,y
13050,0.25,0,0.28125,0.25,0.333333,0.125,0.5,y
12456,0,0,0.28125,0.428571,0.666667,0.769231,0,n
11283,0.25,0,0.1875,0.107143,0,0.125,0,y
10960,0,0,0.09375,0.321429,0.333333,0.586538,0,y
12277,0,0,0.375,0.428571,0.666667,0.875,0,n
13501,0,0,0.25,0.535714,0.666667,0.653846,0,n
12409,0,0,0.3125,0.678571,0.666667,0.875,0,n
11571,0.25,0,0.46875,0.321429,0.333333,0.596154,0,y
13761,0,0,0.21875,0.392857,0.666667,0.826923,0,n
11246,0,0,0.4375,0.571429,0.666667,0.5,0,n
12834,0.25,0,0.375,0.678571,0.666667,0.740385,0.5,n
13261,0,0,0.21875,0.285714,0.333333,0.557692,0.25,y
11449,0.25,0.333333,0.125,0.285714,0,0.480769,0.75,y
13367,0,0,0.15625,0.571429,0.333333,0.375,0.25,y
11784,0,0,0.40625,0.607143,0.666667,0.875,0,n
10973,0,0.166667,0.34375,0.357143,0.333333,0.230769,0,y
13067,0,0,0.09375,0.535714,0.333333,0.884615,1,n
12677,0,0,0.375,0.535714,0.666667,0.798077,0,n
11842,0,0,0.3125,0.428571,0.666667,0.538462,0,n
12254,0.25,0,0.25,0.678571,0.666667,0.942308,0,n
12077,0.25,0,0.375,0.357143,0.666667,0.730769,0,n
12207,0.25,0,0.28125,0.357143,0.666667,0.326923,0,y
13167,0,0,0.25,0.714286,0.333333,0.826923,0.5,n
12644,0.25,0,0.25,0.535714,0.666667,0.644231,0,n
13655,0,0,0.15625,0.892857,0.333333,0.807692,0,n
11714,0,0,0.21875,0.357143,0.333333,0.480769,0,y
13004,0.25,0,0.28125,0.321429,0.333333,0.769231,0,n
12865,0.25,0,0.28125,0.535714,0.666667,0.846154,0.25,n
13901,0,0,0.09375,0.285714,0.333333,0.355769,0,y
13836,0,0,0.0625,0.285714,0.333333,0.673077,0.5,y
12184,0.25,0,0.21875,0.5,0.666667,0.75,0,n
12303,0,0,0.28125,0.428571,0.666667,0.730769,0.25,n
11360,0,0,0.25,0.392857,0.666667,0.903846,0,n
13899,0,0,0.40625,0.678571,0.333333,0.884615,0,n
12447,0.25,0,0.15625,0.535714,0.666667,0.836538,0,n
13433,0,0,0.3125,0.214286,0.333333,0.509615,0,y
11848,0.25,0,0.5,0.5,0.333333,0.875,0,n
13177,0,0,0.21875,0.535714,0.333333,0.413462,0.5,y
11799,0.25,0,0.15625,0.571429,0.666667,0.567308,0,n
12935,0.5,0,0.28125,0.464286,0.666667,0.846154,0,n
13822,0,0,0.28125,0.857143,0.666667,0.903846,0.25,n
12342,0.25,0,0.15625,0.25,0.333333,0.490385,0,y
10996,0,0,0.5625,0.464286,0.666667,0.75,0,n
11613,0,0,0.125,0.142857,0.333333,0.096154,0,y
13163,0,0,0.09375,0.285714,0.333333,0.298077,0.5,y
13491,0,0,0.0625,0.392857,0.333333,0.586538,0,y
12032,0,0,0.21875,0.392857,0.666667,0.798077,0,n
13377,0,0,0.09375,0.142857,0.333333,0.557692,0.25,y
11494,0,0,0.3125,0.464286,0.666667,0.788462,0,n
11104,0,0,0.125,0.178571,0.333333,0.326923,0,y
12811,0.25,0,0.28125,0.535714,0.666667,0.769231,0.25,n
12660,0.25,0,0.25,0.5,0.666667,0.730769,0,n
13425,0.25,0,0.21875,0.25,0.333333,0.769231,0,y
13723,0,0,0.5625,0.392857,0.666667,0.855769,0,n
12727,0.25,0,0.28125,0.428571,0.666667,0.721154,0.25,n
11742,0,0,0.25,0.392857,0.333333,0.586538,0,y
11555,0.25,0.166667,0.5,0.428571,0.666667,0.807692,0,n
12518,0.25,0,0.21875,0.428571,0.666667,0.865385,0,n
13068,0,0,0.09375,0.357143,0.333333,0.403846,1,y
12851,0.25,0,0.09375,0.464286,0.666667,0.740385,0.25,n
12007,0,0,0.25,0.5,0.666667,0.663462,0.25,n
12213,0,0,0.1875,0.464286,0.666667,0.826923,0.25,n
11122,0,0,0.15625,0.178571,0.333333,0.298077,0,y
12212,0,0,0.1875,0.392857,0.666667,0.576923,0.25,n
12829,0,0,0.21875,0.535714,0.666667,0.759615,0.25,n
13072,0,0,0.3125,0.214286,0.333333,0.394231,0,y
11913,0,0,0.21875,0.214286,0.333333,0.519231,0,y
10966,0.25,0.333333,0.21875,0.392857,0,0.644231,0.25,y
12392,0.25,0,0.3125,0.428571,0.666667,0.836538,0,n
11220,0,0.166667,0.375,0.392857,0.333333,0.596154,0,y
11830,0.25,0.166667,0.28125,0.714286,0.333333,0.884615,0,n
12343,0,0.166667,0.3125,0.428571,0.666667,0.375,0,n
13230,0,0,0.21875,0.25,0.333333,0.605769,0,y
11678,0,0,0.4375,0.535714,0.666667,0.903846,0,n
13575,0,0,0.46875,0.714286,0.666667,0.817308,0,n
11532,0,0.333333,0.125,0.214286,0.333333,0.163462,0,y
11368,0.25,0.166667,0.25,0.714286,0.666667,0.932692,0,n
12681,0,0,0.28125,0.357143,0.666667,0.721154,0,n
10993,0,0,0.09375,0.214286,0.333333,0.25,0,y
12223,0,0,0.1875,0.607143,0.666667,0.721154,0,n
12594,0,0,0.125,0.535714,0.666667,0.711538,0,n
12475,0.5,0,0.3125,0.464286,0.666667,0.701923,0.25,n
11930,0,0,0.375,0.25,0.333333,0.605769,0,y
11885,0,0,0.09375,0.321429,0.333333,0.519231,0,y
12607,0.25,0,0.28125,0.464286,0.666667,0.75,0,n
13179,0,0,0.125,0.25,0.333333,0.615385,0,y
12528,0.25,0,0.34375,0.464286,0.666667,0.394231,0,n
11335,0,0,0.21875,0.392857,0.333333,0.778846,0,y
11892,0,0,0.40625,0.464286,0.666667,0.682692,0,n
12173,0.25,0,0.40625,0.714286,0.666667,0.798077,0,n
12381,0.25,0,0.40625,0.357143,0.666667,0.692308,0,n
11241,0,0.166667,0.15625,0,0,0.230769,0,y
12765,0.25,0,0.34375,0.535714,0.666667,0.557692,0.5,n
13821,0,0,0.4375,0.464286,0.666667,0.759615,0,n
11740,0,0,0.28125,0.285714,0.333333,0.480769,0.25,y
13797,0,0,0.28125,0.214286,0.333333,0.528846,0,y
13481,0,0,0.59375,0.464286,0.666667,0.865385,0.25,n
12511,0,0,0.25,0.571429,0.666667,0.692308,0,n
12478,0.5,0,0.28125,0.535714,0.666667,0.701923,0,n
12218,0.25,0,0.4375,0.464286,0.666667,0.701923,0,n
11146,0,0,0.09375,0.178571,0.333333,0.432692,0,y
12019,0.25,0,0.34375,0.75,0.666667,0.817308,0,n
12647,0,0,0.40625,0.321429,0.666667,0.663462,0,n
11663,0,0.166667,0.21875,0.178571,0.333333,0.644231,0,y
12463,0,0,0.3125,0.535714,0.666667,0.673077,0,n
12678,0.25,0,0.21875,0.428571,0.666667,0.865385,0,n
11776,0,0,0.15625,0.214286,0.333333,0.201923,0,y
11031,0,0,0.15625,0.321429,0.333333,0.615385,0.25,y
13624,0,0,0.15625,0.285714,0.333333,0.394231,0,y
13619,0,0,0.1875,0.392857,0.333333,0.894231,0,n
11733,0,0,0.3125,0.535714,0.666667,0.576923,0,n
10994,0,0,0.15625,0.357143,0.333333,0.538462,0,y
12086,0.25,0,0.34375,0.678571,0.666667,0.942308,0,n
11023,0,0,0.25,0.535714,0.333333,0.730769,0,n
12335,0.5,0,0.25,0.464286,0.666667,0.634615,0,n
11228,0,0,0.1875,0.142857,0.333333,0.317308,0,y
11083,0,0,0.1875,0.142857,0.333333,0.423077,0,y
13656,0,0,0.34375,0.714286,0.666667,0.817308,0,n
12632,0,0,0.25,0.535714,0.666667,0.576923,0,n
12864,0.25,0,0.28125,0.428571,0.666667,0.471154,0,n
12545,0.5,0,0.5,0.571429,0.666667,0.615385,0,n
11961,0,0,0.3125,0.571429,0.666667,0.846154,0,n
13027,0.25,0,0.3125,0.714286,0.333333,0.884615,0.25,n
13136,0,0,0.125,0.285714,0.333333,0.701923,0.25,y
12758,0.25,0,0.40625,0.5,0.666667,0.788462,1,n
13550,0,0,0.09375,0.321429,0.333333,0.211538,0,y
11569,0,0.166667,0.65625,0.535714,0.666667,0.778846,0,n
13789,0,0,0.3125,0.392857,0.666667,0.711538,0.25,n
11958,0,0,0.40625,0.785714,0.666667,0.682692,0.25,n
13788,0,0,0.375,0.464286,0.666667,0.769231,0,n
11243,0,0,0.25,0.285714,0.333333,0.375,0,y
13737,0,0,0.375,0.321429,0.666667,0.817308,0,n
12538,0,0,0.375,0.392857,0.666667,0.625,0,n
13536,0,0,0.28125,0.321429,0.333333,0.836538,0,y
12809,0,0,0.21875,0.535714,0.666667,0.817308,0.25,n
11212,0,0,0.125,0.214286,0.333333,0.432692,0.25,y
11743,0,0,0.1875,0.464286,0.333333,0.432692,0,y
12873,0,0,0.21875,0.392857,0.666667,0.75,0.25,n
11939,0,0,0.25,0.25,0.333333,0.692308,0,y
13124,0,0,0.21875,0.535714,0.333333,0.403846,0.25,y
11184,0.25,0,0.3125,0.714286,1,0.875,0,n
11643,0,0,0.125,0.214286,0.333333,0.307692,0,y
12210,0.25,0,0.21875,0.607143,0.333333,0.75,0,n
11419,0,0,0.25,0.535714,0.666667,0.634615,0,n
11519,0,0.166667,0.25,0.5,0.333333,0.913462,0,n
12612,0,0,0.375,0.428571,0.666667,0.875,0,n
13159,0,0,0.125,0.25,0.333333,0.394231,0.5,y
11536,0,0,0.28125,0.25,0.333333,0.346154,0,y
13397,0,0,0.28125,0.357143,0.333333,0.567308,0.25,y
12466,0.25,0,0.46875,0.642857,0.666667,0.836538,0,n
11940,0,0,0.25,0.321429,0.333333,0.923077,0,n
13005,0.25,0,0.90625,0.571429,0.333333,0.961538,0.25,n
11095,0,0,0.3125,0.571429,0.666667,0.326923,0,n
13017,0.25,0,0.25,0.285714,0.333333,0.730769,0,y
11773,0,0,0.34375,0.5,0.666667,0.461538,0,n
11021,0,0,0.21875,0.392857,0.333333,0.798077,0,y
10963,0.25,0,0.28125,0.535714,0.333333,0.548077,0,y
11788,0,0,0.3125,0.5,0.333333,0.884615,0,n
12415,0,0,0.4375,0.392857,0.666667,0.817308,0,n
11822,0,0,0.53125,0.392857,0.666667,0.913462,0,n
11313,0.25,0,0.25,0.321429,0.333333,0.451923,0,y
12553,0.25,0,0.3125,0.428571,0.666667,0.836538,0,n
13129,0,0,0.25,0.714286,0.333333,0.836538,0.5,n
12414,0,0,0.25,0.964286,0.666667,0.961538,0,n
11011,0,0,0.25,0.321429,0.666667,0.509615,0,n
12108,0,0,0.21875,0.535714,0.666667,0.807692,0,n
12690,0.25,0,0.34375,0.75,0.666667,0.817308,0,n
11963,0,0,0.15625,0.607143,0.666667,0.615385,0.25,n
12150,0.25,0,0.3125,0.5,0.666667,0.769231,0.25,n
13531,0,0,0.15625,0.285714,0.333333,0.653846,0,y
11064,0,0,0.15625,0.214286,0.333333,0.144231,0.25,y
13267,0,0,0.03125,0.357143,0.333333,0.519231,0.25,y
13639,0,0,0.1875,0.142857,0.333333,0.317308,0,y
13710,0,0,0.09375,0.214286,0.333333,0.317308,0,y
13213,0,0,0.21875,0.285714,0.333333,0.586538,0,y
12868,0,0,0.21875,0.678571,0.666667,0.846154,0.5,n
12156,0,0,0.375,0.857143,0.666667,0.961538,0.75,n
13609,0,0,0.21875,0.321429,0.333333,0.538462,0,y
13754,0,0,0.375,0.321429,0.666667,0.596154,0,n
12036,0.25,0.166667,0.53125,0.821429,0.666667,0.663462,0,n
11804,0,0,0.15625,0.464286,0.333333,0.346154,0,y
12480,0.25,0,0.40625,0.428571,0.666667,0.576923,0,n
13808,0,0,0.21875,0.321429,0.666667,0.548077,0,n
11979,0.25,0,0.25,0.535714,0.666667,0.644231,0,n
13569,0,0,0.34375,0.357143,0.666667,0.528846,0.25,n
10951,0,0,0.09375,0.285714,0.333333,0.451923,0,y
11936,0,0,0.3125,0.071429,0,0.278846,0,y
13941,0,0,0.1875,0.214286,0.333333,0.432692,0.25,y
13875,0,0,0.21875,0.5,0.333333,0.596154,0.25,y
12388,0.5,0,0.375,0.571429,0.666667,0.615385,0,n
13480,0,0,0.34375,0.321429,0.333333,0.730769,0,y
13059,0,0,0.09375,0.428571,0.333333,0.355769,0.5,y
11447,0.25,0,0.15625,0.571429,0.333333,0.826923,0,n
13126,0,0,0.09375,0.535714,0.333333,0.855769,0.25,n
11549,0.25,0.333333,0.40625,0.5,0,0.932692,0.25,y
13683,0,0,0.09375,0.214286,0.333333,0.317308,0,y
13030,0.25,0,0.1875,0.285714,0.333333,0.605769,0.5,y
11222,0.25,0.166667,0.09375,0.357143,0.333333,0.913462,0,n
