tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers
12079,0,0,11,15,2,94,0
12674,1,0,14,15,2,116,0
13728,0,0,10,16,2,108,0
13143,0,0,7,5,1,115,1
13422,0,0,6,8,1,84,0
11957,0,0,9,15,2,124,1
12468,1,0,15,13,2,114,0
13639,0,0,8,5,1,78,0
13504,0,0,12,17,2,113,0
12377,1,0,14,11,2,106,0
11714,0,0,9,11,1,95,0
12223,0,0,8,18,2,120,0
13643,0,0,8,20,1,115,1
13797,0,0,11,7,1,100,0
12746,0,0,13,14,2,123,2
12062,0,0,14,20,2,136,0
13829,0,0,5,7,1,87,0
11943,1,0,10,15,2,101,0
13909,0,0,6,9,1,116,0
12961,0,0,10,10,2,109,0
11800,0,2,20,19,2,143,0
12185,2,0,10,15,1,120,0
11385,0,0,12,10,2,88,0
12733,0,0,9,21,2,132,1
11122,0,0,7,6,1,76,0
13929,0,0,10,7,1,79,0
13390,0,0,5,10,1,72,1
13907,0,0,8,9,1,131,0
12929,1,0,14,12,2,122,0
11824,0,0,16,10,2,109,0
11655,0,0,8,9,1,104,0
12190,1,0,15,22,2,130,0
13242,1,0,12,6,1,92,0
11183,0,0,11,15,2,120,0
11893,0,0,7,13,1,100,0
13238,0,0,8,13,1,111,0
11055,0,0,7,7,1,69,0
12659,0,0,9,20,2,127,1
12594,0,0,6,16,2,119,0
12409,0,0,12,20,2,136,0
13153,0,0,8,7,1,99,2
13724,0,0,11,16,2,115,0
11125,0,0,6,10,1,104,0
12729,2,0,16,14,2,115,2
11157,0,0,8,5,1,74,0
11819,0,0,9,10,1,120,0
12963,1,0,7,8,1,120,0
13843,0,0,9,6,1,58,2
12367,0,0,12,14,2,120,0
12779,0,0,8,12,2,110,2
11189,0,1,19,20,2,139,1
11024,0,0,10,7,1,115,0
11841,0,0,5,8,1,84,0
13740,0,0,15,15,2,135,0
13002,1,0,20,15,1,130,0
13121,0,0,8,9,1,115,2
13687,0,0,6,7,1,54,0
11769,0,0,14,12,2,99,0
11080,1,0,17,23,2,135,0
12180,0,0,13,11,2,120,0
12909,2,0,14,18,2,116,1
11471,1,1,12,20,1,131,0
11244,0,0,6,11,1,95,0
11371,0,0,10,10,2,100,0
13271,0,0,17,14,1,120,2
11235,1,0,17,15,2,135,0
11941,0,0,11,12,2,134,0
13226,0,0,7,13,1,117,0
12254,1,0,10,20,2,143,0
12738,0,0,16,13,2,138,1
12147,1,0,16,20,2,119,0
11440,0,0,9,7,1,92,0
12502,0,0,11,20,2,127,1
13375,0,0,4,13,1,76,1
12905,2,0,17,24,2,131,0
12538,0,0,14,12,2,110,0
13670,0,0,11,5,1,80,0
12981,1,0,7,11,1,103,2
11014,0,0,16,8,1,64,1
11301,0,0,10,13,2,136,0
11788,0,0,12,15,1,137,0
13675,0,0,14,10,2,127,0
12011,0,0,10,11,2,120,0
13536,0,0,11,10,1,132,0
11665,0,0,11,16,1,117,0
11469,1,0,13,15,2,111,0
12206,1,1,20,24,2,115,0
11988,1,0,11,12,2,129,0
13347,1,0,8,10,1,92,0
13035,1,1,16,18,1,139,2
13474,0,0,8,8,1,99,0
11467,1,0,8,14,1,140,0
12164,2,0,10,9,1,111,0
12017,0,0,15,14,2,120,0
13232,0,0,7,15,1,106,0
12276,0,0,18,13,2,124,0
11648,0,0,8,5,1,99,0
11490,0,0,11,13,1,132,0
13431,1,0,7,6,1,106,0
11032,0,0,8,7,1,76,0
13758,0,0,13,19,1,132,0
13588,0,0,8,10,1,103,0
11315,0,0,6,12,1,65,0
12843,0,0,11,21,2,136,0
12886,1,0,11,8,1,94,0
13340,0,0,14,9,1,112,2
12126,1,0,15,13,2,114,0
12784,1,0,10,15,2,125,2
12069,0,0,12,28,2,145,0
10960,0,0,5,10,1,106,0
12736,0,0,9,16,2,131,2
13737,0,0,14,10,2,130,0
12996,1,0,10,16,1,120,2
12607,1,0,11,14,2,123,0
11746,0,0,8,10,1,121,0
11810,0,2,6,15,0,146,0
12782,0,0,10,16,2,131,2
12662,2,0,9,14,2,111,0
11252,0,0,7,11,2,122,0
12644,1,0,10,16,2,112,0
12724,1,0,14,15,2,125,0
11107,0,0,9,12,2,102,0
12054,0,0,10,18,2,120,0
13230,0,0,9,8,1,108,0
13107,1,0,8,12,1,94,1
12395,0,0,10,12,2,107,0
13628,0,0,6,12,1,102,0
12021,2,0,9,14,2,113,0
12514,1,0,11,17,2,124,0
13580,0,0,14,11,1,125,0
12831,0,0,18,23,2,129,0
11784,0,0,15,18,2,136,0
12215,1,0,12,13,2,132,0
11378,0,2,7,13,0,132,1
11768,0,0,4,15,2,117,1
11098,0,0,4,5,1,97,0
11883,0,0,7,7,1,84,0
13883,0,0,11,6,1,123,0
13529,0,0,19,13,2,119,0
11647,0,0,18,12,2,107,0
13257,0,0,4,5,1,82,1
12680,1,0,15,18,2,100,0
12682,1,0,11,14,2,86,0
12122,0,0,11,18,2,140,1
13273,0,0,28,16,1,135,2
11775,1,0,9,17,2,100,0
13274,0,0,5,7,1,92,1
12331,2,0,13,16,2,118,0
12016,1,0,8,18,1,124,0
12264,0,0,9,12,2,118,2
12790,0,0,18,25,2,146,4
13487,1,0,7,11,1,57,1
13024,1,0,8,6,1,77,2
12717,0,0,9,12,2,130,2
13160,0,0,6,10,1,91,2
11361,0,0,9,13,1,89,0
11329,0,0,13,16,2,117,0
11887,0,0,4,7,1,112,0
13752,0,0,11,13,2,112,0
13082,0,0,9,10,1,125,2
13787,0,0,9,14,2,140,0
13912,0,0,6,7,1,95,1
12599,0,0,10,14,2,112,2
13578,0,0,7,13,1,77,0
11184,1,0,12,21,3,136,0
11154,1,0,4,10,1,104,1
13303,0,0,12,6,1,99,0
13046,1,0,10,8,1,86,2
12484,1,0,12,16,2,100,0
13275,0,0,6,10,1,91,2
13241,0,0,6,7,1,109,2
13104,0,0,9,12,1,119,2
11699,0,0,9,10,2,88,0
13438,0,0,8,9,1,108,0
13027,1,0,12,21,1,137,1
13092,0,0,15,9,1,134,1
13666,0,0,13,14,1,100,0
11213,0,1,9,18,1,144,0
13671,0,0,9,11,1,112,0
11649,0,0,17,24,2,124,0
12606,2,0,14,14,2,113,0
11185,0,0,15,14,2,118,0
11266,0,0,13,14,2,100,0
13585,0,0,13,20,1,126,0
11923,0,0,10,8,1,103,0
10974,0,1,10,15,1,140,0
13684,0,0,7,21,1,89,0
13919,0,0,10,15,1,141,0
12478,2,0,11,16,2,118,0
11419,0,0,10,16,2,111,0
13184,0,0,8,10,1,91,0
12648,1,0,13,11,2,123,0
11895,0,0,8,8,1,92,0
13546,0,0,5,9,1,120,0
13591,0,0,7,10,1,115,0
12584,0,0,10,15,2,94,0
11379,0,1,8,14,1,116,1
12573,0,0,13,18,2,142,0
12755,0,0,14,16,2,129,2
11208,1,0,15,20,2,143,1
13922,0,0,4,9,1,77,0
13296,0,0,4,10,1,83,1
11719,0,0,20,10,1,113,0
13523,0,0,10,14,2,130,0
11211,0,0,16,14,2,124,0
11987,0,0,9,20,2,119,0
11174,0,0,8,18,2,143,0
12070,0,0,8,10,2,104,2
11111,0,0,7,11,1,112,0
11547,1,2,18,16,0,121,1
12355,1,0,11,13,2,94,0
13427,0,0,19,6,1,93,1
11012,0,0,10,8,1,73,0
13320,0,0,5,9,1,75,1
10995,0,0,20,9,1,131,0
11105,0,0,7,13,1,114,0
12524,1,0,10,15,2,123,0
12579,1,0,17,17,2,133,0
11912,0,0,9,13,1,102,0
11633,0,0,10,14,1,144,0
12591,1,0,10,15,2,126,0
13287,0,0,6,7,1,76,2
12176,0,0,12,16,2,128,0
12087,1,0,8,13,2,109,0
11740,0,0,11,9,1,95,1
11075,1,1,10,14,0,99,1
12977,1,0,7,11,1,85,2
11404,0,0,12,15,2,104,0
11813,1,0,8,12,2,100,0
12341,0,0,15,16,2,135,0
13601,0,0,4,7,1,73,0
13097,0,0,9,7,1,86,0
12568,1,0,14,16,2,133,0
11873,1,0,7,19,1,137,0
13366,0,0,27,16,1,135,2
10982,1,2,7,9,0,101,0
13106,0,0,10,21,1,132,2
11330,0,0,5,11,1,123,0
13109,0,0,5,10,1,72,1
13193,0,0,6,7,1,90,1
12806,0,0,14,18,2,113,0
13930,0,0,5,14,1,117,0
11806,0,0,6,7,1,77,0
13690,0,0,7,13,1,92,0
13701,0,0,10,9,1,101,3
12951,0,0,8,22,2,122,1
13766,0,0,6,7,1,69,0
13526,0,0,10,10,2,121,0
12043,1,0,10,13,2,122,0
13576,0,0,7,9,1,106,2
12040,1,0,10,21,2,120,0
12475,2,0,12,14,2,118,1
13931,0,0,9,6,1,55,0
12221,1,0,16,15,2,104,0
11034,0,0,7,11,1,86,0
11283,1,0,8,4,0,58,0
13483,0,0,9,13,1,116,0
12693,1,0,8,13,2,112,0
11531,0,0,6,9,1,91,0
13757,0,0,12,16,2,118,0
12404,0,0,12,18,2,120,0
11293,0,0,9,12,2,115,0
11646,0,0,9,8,1,78,0
12970,1,0,26,15,1,143,3
11700,1,2,13,13,0,103,1
12438,1,0,8,18,1,108,0
11753,0,0,18,14,2,138,0
12450,1,0,8,13,2,110,0
11258,0,0,10,14,1,133,0
11669,0,0,7,7,1,99,0
12583,1,0,11,13,2,94,0
13471,0,0,7,6,1,70,0
11805,0,0,10,11,2,85,0
13218,0,0,6,10,1,91,2
13014,1,0,10,16,1,118,0
10999,0,0,9,7,1,98,0
12898,1,0,7,15,2,126,0
11205,0,0,14,13,2,132,0
13908,0,0,7,11,1,103,0
12004,1,0,10,15,2,107,0
13493,0,0,10,9,1,119,0
11668,0,0,5,12,1,140,0
13122,0,0,9,8,1,109,1
13201,0,0,8,7,1,97,0
13778,0,0,13,11,2,109,0
12183,1,0,9,14,2,86,0
13413,0,0,10,18,1,136,0
12760,1,0,11,16,2,115,2
12923,0,0,12,13,2,136,0
13055,0,0,6,13,1,115,2
11661,0,0,8,10,1,84,0
11145,0,0,6,11,1,74,0
13202,0,0,9,7,1,86,0
13582,0,0,11,15,1,105,0
12319,1,0,12,11,2,123,0
11705,0,0,7,7,1,67,0
12910,0,0,13,16,2,136,1
12320,1,0,19,17,2,124,1
12983,1,0,10,10,1,137,1
13227,0,0,10,21,1,131,1
13616,0,0,6,14,1,94,0
13476,0,0,6,12,1,91,0
12721,0,0,11,16,2,122,2
11532,0,2,6,7,1,62,0
13500,0,0,8,10,1,121,0
11076,1,1,12,23,2,137,0
13744,0,0,14,10,2,126,0
13734,0,0,15,12,2,103,0
11794,1,0,10,13,2,94,0
11667,0,0,20,22,2,122,0
13522,0,0,15,10,2,105,0
13217,0,0,6,5,1,95,1
12917,1,0,11,16,2,132,0
11094,1,1,16,18,2,128,0
13209,0,0,7,8,1,84,0
13477,0,0,10,13,1,124,0
13169,0,0,7,9,1,126,2
13481,0,0,21,14,2,135,1
11078,0,0,13,13,2,132,1
11571,1,0,17,10,1,107,0
13449,0,0,8,11,1,116,0
13405,0,0,7,10,1,96,0
12731,1,0,11,14,2,129,1
13134,0,0,7,19,1,108,2
11227,0,0,6,7,1,137,0
12089,0,0,10,20,2,126,0
11663,0,1,9,6,1,112,0
11176,0,0,12,16,2,119,0
12692,1,0,13,17,2,129,0
13828,0,0,12,16,2,108,1
11284,0,0,8,2,0,94,0
13100,0,0,7,7,1,45,1
11023,0,0,10,16,1,121,0
12226,0,0,9,12,2,94,0
11204,1,2,16,5,0,137,0
12696,1,0,11,16,2,124,0
12159,0,0,12,20,2,127,1
13681,0,0,8,15,1,127,0
13234,0,0,11,17,1,98,1
12647,0,0,15,10,2,114,0
11196,1,0,15,13,2,134,0
12432,1,0,7,13,2,109,0
11488,0,0,3,7,1,62,0
12088,1,0,6,13,2,118,0
13866,0,0,10,5,1,104,1
11410,0,0,8,10,2,107,0
12145,1,0,12,12,2,129,0
12235,0,0,7,10,2,112,2
11811,0,0,17,19,2,121,0
13161,0,0,7,19,1,108,2
13641,0,0,10,5,1,98,0
11717,0,0,20,10,1,108,0
12903,1,0,12,13,2,105,0
13508,0,0,10,12,2,86,0
12498,1,0,13,19,2,114,0
11412,0,1,12,12,1,127,1
12214,2,0,10,18,2,125,0
13673,0,0,7,12,1,81,0
11734,0,0,6,19,2,112,0
12239,1,0,16,17,2,133,0
12512,1,0,14,21,2,128,0
11403,0,0,13,15,2,121,0
11446,1,2,5,13,0,130,1
13743,0,0,8,12,2,112,0
12105,0,0,13,13,2,136,0
11272,2,0,7,10,1,130,0
11770,0,0,4,7,1,96,0
11158,0,0,9,14,1,85,0
12968,1,0,9,9,1,99,2
12640,1,0,16,13,2,105,0
10994,0,0,7,11,1,101,0
13440,0,0,9,9,1,91,1
13709,0,0,10,12,2,127,0
12547,2,0,8,25,1,114,0
11380,0,2,7,18,0,138,3
13846,0,0,5,14,1,117,0
12249,0,0,7,10,2,119,3
13837,0,0,13,14,1,100,0
13148,0,0,9,9,1,107,1
12419,1,0,9,22,2,127,0
13245,0,0,6,7,1,109,2
13210,0,0,5,9,1,120,0
13341,0,0,5,6,1,77,1
11276,2,1,22,11,1,120,1
12634,2,0,16,14,2,118,1
12783,0,0,15,11,2,123,2
11785,1,1,11,17,2,137,0
12166,2,0,10,14,2,111,0
11142,0,0,12,7,1,104,0
11248,1,0,18,20,2,127,0
12500,0,0,15,13,2,136,0
12872,1,0,9,17,2,132,1
12702,1,0,16,13,2,135,1
11391,0,0,12,16,2,137,0
11958,0,0,15,23,2,116,1
13462,0,0,7,6,1,72,0
13285,0,0,7,8,1,86,2
13495,0,0,4,10,1,95,1
12809,0,0,9,16,2,130,1
13455,0,0,8,12,1,108,0
13162,0,0,8,9,1,115,2
12770,1,0,12,11,2,121,3
12691,0,0,16,14,2,120,0
11915,0,0,8,7,1,110,0
11731,0,0,15,16,2,102,0
12837,0,0,8,12,2,131,1
11461,0,0,11,16,2,133,0
12052,1,0,15,16,2,117,0
12205,1,0,13,15,2,125,0
11694,0,0,8,12,1,93,0
12545,2,0,18,17,2,109,0
13622,0,0,9,14,2,100,0
11443,0,1,6,9,1,88,0
11441,1,0,15,20,2,136,0
13038,1,0,10,14,1,131,2
12421,0,0,12,18,2,120,0
13001,1,0,6,12,1,110,0
11507,0,0,13,13,2,107,0
11619,0,0,6,12,1,67,0
12454,1,0,13,16,2,112,1
13800,0,1,7,9,1,79,0
13936,0,0,10,5,1,90,0
13236,0,0,10,9,1,97,0
11744,0,0,3,19,1,127,0
12199,1,0,11,16,2,127,1
11792,0,0,10,10,2,111,0
13505,0,0,5,9,1,124,0
12641,0,0,8,16,2,118,0
12003,0,0,7,16,2,128,0
11565,2,2,19,20,1,141,1
12554,1,0,10,13,2,122,0
11198,0,0,13,14,2,126,0
12266,0,0,10,16,2,112,0
11148,0,0,11,7,1,83,0
11465,1,1,11,9,1,82,0
13935,0,0,6,10,1,71,0
11050,0,0,7,8,1,86,0
13714,1,0,16,14,2,126,0
12874,1,0,14,12,2,114,1
12745,1,0,9,16,2,109,2
12904,1,0,13,15,2,125,1
11422,0,0,8,7,1,62,0
11054,0,0,8,11,1,99,0
11715,0,0,8,7,1,73,0
11585,0,0,7,10,1,99,0
12710,1,0,13,11,2,120,2
13894,0,0,5,11,1,67,0
13030,1,0,8,9,1,108,2
11484,0,0,12,8,1,78,0
11660,0,0,11,10,2,131,0
12204,1,0,12,11,2,118,1
13406,0,0,5,5,1,63,0
12197,1,0,11,16,2,124,0
11884,0,0,7,10,1,93,0
13208,0,0,7,9,1,106,0
13334,0,0,5,5,1,88,1
13486,0,0,9,10,2,126,0
11327,0,0,14,18,2,141,0
11268,0,0,11,14,2,137,1
11634,0,0,9,9,1,119,0
13629,0,0,15,7,1,110,0
13408,0,0,9,20,1,124,0
12137,0,0,17,16,2,98,0
13174,0,0,9,20,1,125,1
11499,0,0,10,11,2,125,0
13444,0,0,3,11,1,98,0
12110,0,0,12,16,2,126,0
11666,0,1,17,16,2,120,0
13059,0,0,5,13,1,82,2
11390,0,0,7,8,1,77,0
11913,0,0,9,7,1,99,0
11756,0,0,12,14,2,137,0
13764,0,0,13,12,2,112,0
12844,1,0,12,17,2,123,1
12447,1,0,7,16,2,132,0
10959,0,2,13,11,0,144,0
12787,0,0,11,21,2,138,2
13776,0,0,9,16,1,134,0
13009,1,0,10,17,1,145,0
13163,0,0,5,9,1,76,2
12150,1,0,12,15,2,125,1
12312,0,0,14,16,2,135,0
11460,1,1,6,13,1,125,0
12991,0,0,5,8,1,95,2
11772,1,0,12,12,2,101,0
13133,0,0,8,9,1,115,2
12370,1,0,5,19,2,130,0
13229,0,0,8,13,1,112,1
11006,0,0,9,20,2,140,0
12846,1,0,16,23,2,121,1
13344,0,0,7,9,1,125,1
13247,0,0,5,8,1,93,1
11559,1,2,16,13,1,105,0
12936,2,0,14,23,1,121,0
13028,1,0,11,10,1,128,3
13437,0,0,11,9,1,100,1
12083,2,0,12,12,1,115,0
13848,0,0,7,9,1,116,0
11058,0,0,9,12,1,103,0
12969,1,0,8,7,1,90,2
13513,0,0,6,8,1,63,1
12614,1,0,16,16,2,112,1
13452,0,0,10,8,1,105,0
13318,0,0,5,9,1,121,1
13355,0,0,4,9,1,78,1
12289,0,0,13,12,2,119,0
13658,0,0,12,12,1,109,0
13785,0,0,6,12,1,134,0
13901,0,0,5,9,1,82,0
13865,0,0,8,8,1,88,0
11090,1,2,6,9,0,103,0
11265,0,0,10,11,2,100,1
11137,1,0,11,11,2,134,0
13838,0,0,11,6,1,85,0
11953,0,0,10,13,2,123,2
12862,1,0,10,14,2,124,1
13741,0,0,6,9,1,74,0
12789,0,0,11,16,2,108,2
12253,0,0,11,12,2,92,0
12652,0,0,15,20,2,119,0
12777,0,0,16,18,2,116,2
12855,1,0,11,13,2,116,1
12295,0,0,7,18,2,117,1
12544,1,0,12,16,2,127,1
12303,0,0,11,13,2,121,1
13715,0,0,6,7,1,62,0
13388,0,0,9,26,1,130,1
13016,0,0,5,8,1,94,1
11678,0,0,16,16,2,139,0
11989,2,0,10,16,2,118,0
11867,1,0,7,14,1,129,0
11774,1,0,11,19,2,87,0
13447,0,0,4,5,1,116,0
11291,0,0,14,9,1,89,1
12918,0,0,10,15,2,109,0
12372,0,0,11,16,2,126,0
11132,0,0,10,9,1,112,0
10957,0,0,6,7,1,64,0
11859,0,0,12,13,1,109,0
12771,0,0,14,16,2,118,2
13640,0,0,5,15,1,104,0
