tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,favorite_count,retweet_count,cluster
13610,0,0,0.09375,0.5,0.333333,0.730769,0,0,1.090508,cluster2
12046,0.25,0,0.34375,0.714286,0.666667,0.711538,0,0,0,cluster1
13880,0,0,0.375,0.285714,0.333333,0.634615,0.25,0.41471,1.316074,cluster2
12023,0.25,0,0.34375,0.571429,0.666667,0.711538,0.25,0,1.090508,cluster1
12574,0,0,0.34375,0.785714,0.666667,0.807692,0,0.41471,1.275373,cluster1
13344,0,0,0.15625,0.285714,0.333333,0.769231,0.25,0.348728,1.147203,cluster2
12135,0,0,0.375,0.535714,0.666667,0.865385,0,0,1.29684,cluster1
12365,0.25,0,0.1875,0.607143,0.333333,0.759615,0,0.42644,1.479844,cluster1
13787,0,0,0.21875,0.464286,0.666667,0.913462,0,0.400062,1.251033,cluster1
12230,0,0,0.34375,0.321429,0.666667,0.586538,0,0,1,cluster1
12225,0.25,0,0.28125,0.5,0.666667,0.836538,0,0.38029,1.189207,cluster1
11474,0.25,0.333333,0.3125,0.571429,0.333333,0.692308,0,0.60213,1.759841,cluster2
12433,0,0,0.25,0.678571,0.666667,0.778846,0,0.348728,0,cluster1
12655,0.25,0,0.34375,0.535714,0.666667,0.788462,0,0.42644,1.333521,cluster1
12867,0,0,0.34375,0.428571,0.666667,0.75,0.25,0.348728,1.316074,cluster1
12126,0.25,0,0.40625,0.428571,0.666667,0.663462,0,0.348728,1.222845,cluster1
13586,0,0,0.375,0.714286,0.333333,0.442308,0.25,0.348728,0,cluster1
12252,0,0,0.3125,0.464286,0.666667,0.519231,0,0,1.29684,cluster1
12577,0,0,0.25,0.714286,0.666667,0.875,0,0.38029,1.435189,cluster1
13047,0.25,0,0.21875,0.285714,0.333333,0.75,0.5,0.400062,1.333521,cluster2
13141,0,0,0.78125,0.535714,0.333333,0.865385,0.5,0.400062,1,cluster1
13896,0,0,0.1875,0.142857,0.333333,0.317308,0,0,1.090508,cluster2
12610,0,0,0.125,0.535714,0.666667,0.807692,0,0.38029,1.147203,cluster1
13687,0,0,0.125,0.214286,0.333333,0.086538,0,0.348728,1.147203,cluster2
11992,0.25,0,0.3125,0.535714,0.666667,0.788462,0,0,1.090508,cluster1
12797,0.25,0,0.25,0.428571,0.666667,0.634615,0.25,0,1.090508,cluster1
11259,0,0,0.3125,0.428571,0.666667,0.586538,0,0.650176,1.678485,cluster1
12551,0.25,0,0.28125,0.714286,0.666667,0.721154,0,0,1.364262,cluster1
12021,0.5,0,0.21875,0.464286,0.666667,0.653846,0,0,0,cluster1
11097,0,0,0.15625,0.214286,0.333333,0.596154,0,0.594147,1.797539,cluster2
12218,0.25,0,0.4375,0.464286,0.666667,0.701923,0,0,1.349504,cluster1
11211,0,0,0.4375,0.464286,0.666667,0.759615,0,0.620907,1.661225,cluster1
12396,0.25,0,0.1875,0.428571,0.666667,0.740385,0,0.38029,1.251033,cluster1
11310,0,0,0.40625,0.5,0.666667,0.778846,0,0.553024,1.463111,cluster1
13276,0,0,0.15625,0.285714,0.333333,0.769231,0.25,0.41471,1.189207,cluster2
11634,0,0,0.21875,0.285714,0.333333,0.711538,0,0.611168,1.851334,cluster2
11461,0,0,0.28125,0.535714,0.666667,0.846154,0,0.595187,1.618126,cluster1
11584,0,0,0.1875,0.321429,0.333333,0.240385,0,0.562771,1.630689,cluster2
11743,0,0,0.1875,0.464286,0.333333,0.432692,0,0.604942,1.66828,cluster2
12392,0.25,0,0.3125,0.428571,0.666667,0.836538,0,0.510228,1.570454,cluster1
11927,0,0,0.25,0.285714,0.333333,0.653846,0,0.580555,1.590736,cluster2
12448,0,0,0.21875,0.428571,0.666667,0.875,0,0,1.29684,cluster1
11462,0,0,0.34375,0.392857,0.333333,0.403846,0,0.607665,1.600234,cluster2
13832,0,0,0.375,0.678571,0.666667,0.826923,0.25,0.348728,1.316074,cluster1
11859,0,0,0.3125,0.428571,0.333333,0.615385,0,0.578058,1.580822,cluster2
12661,0,0,0.1875,0.464286,0.666667,0.826923,0,0.444758,1.37798,cluster1
13437,0,0,0.28125,0.285714,0.333333,0.528846,0.25,0.38029,1.251033,cluster2
11460,0.25,0.166667,0.125,0.428571,0.333333,0.769231,0,0.628278,1.846255,cluster2
11357,0,0,0.21875,0.321429,0.333333,0.182692,0,0.612022,1.664779,cluster2
11147,0,0,0.09375,0.321429,0.333333,0.25,0,0.539885,1.548154,cluster2
13155,0,0,0.21875,0.214286,0.333333,0.403846,0.25,0.42644,1.090508,cluster2
13688,0,0,0.1875,0.285714,0.333333,0.778846,0,0.38029,1,cluster2
11377,0,0,0.09375,0.214286,0.333333,0.596154,0,0.653457,1.879925,cluster2
13439,0,0,0.1875,0.392857,0.333333,0.923077,0,0.38029,1.29684,cluster2
11421,0,0,0.1875,0.357143,0.333333,0.221154,0,0.537812,1.516683,cluster2
11366,0,0.333333,0.15625,0.5,0.333333,0.923077,0.25,0.584165,1.769228,cluster2
13019,0.25,0,0.1875,0.25,0.333333,0.375,0,0.458952,1.390804,cluster2
12953,0,0,0.5,0.714286,0.666667,0.836538,0.5,0.465036,1.251033,cluster1
12032,0,0,0.21875,0.392857,0.666667,0.798077,0,0.348728,1.251033,cluster1
11251,0,0,0.15625,0.285714,0.333333,0.576923,0,0.619357,1.718311,cluster2
12455,0,0,0.28125,0.535714,0.666667,0.730769,0,0.41471,1.222845,cluster1
11845,0.25,0,0.1875,0.428571,0.333333,0.884615,0,0.651283,1.752563,cluster2
11007,0,0,0.28125,0.321429,0.666667,0.432692,0,0.620136,1.990063,cluster1
11015,0,0,0.53125,0.642857,0.666667,0.605769,0.25,0.687053,2.158951,cluster1
13617,0.25,0,0.28125,0.321429,0.333333,0.413462,0,0,1.251033,cluster2
13239,0,0,0.40625,0.285714,0.333333,0.846154,0,0.518816,1.529819,cluster2
12251,0,0,0.21875,0.392857,0.666667,0.586538,0,0.348728,1.090508,cluster1
11286,0.25,0,0.1875,0.25,0,0.605769,0,0.60213,1.734709,cluster2
12597,0.25,0,0.3125,0.428571,0.666667,0.701923,0,0.348728,0,cluster1
11710,0,0,0.0625,0.428571,0.333333,0.269231,0,0.619357,1.94284,cluster2
13602,0,0,0.125,0.25,0.333333,0.182692,0.25,0.38029,1.275373,cluster2
12248,0.5,0,0.28125,0.857143,0.333333,0.663462,0,0.348728,1.090508,cluster1
11020,0,0,0.1875,0.464286,0.666667,0.682692,0,0.54949,1.542211,cluster1
11285,0,0,0.09375,0.25,0.333333,0.528846,0,0.592029,1.590736,cluster2
11869,0,0,0.21875,0.357143,0.333333,0.846154,0,0.767592,2.025225,cluster2
11125,0,0,0.125,0.321429,0.333333,0.567308,0,0.710827,1.996067,cluster2
12578,0.25,0,0.25,0.75,0.666667,0.788462,0,0,0,cluster1
13033,0.25,0,0.21875,0.321429,0.333333,0.884615,0.25,0.38029,1.333521,cluster2
11701,0,0,0.6875,0.428571,0.666667,0.730769,0,0.713475,2.138869,cluster1
12981,0.25,0,0.15625,0.357143,0.333333,0.557692,0.5,0.41471,1,cluster2
11861,0,0,0.1875,0.142857,0.333333,0.221154,0,0.570076,1.600234,cluster2
12168,0,0.166667,0.3125,0.428571,0.666667,0.375,0,0,0,cluster2
12169,0.25,0,0.375,0.464286,0.666667,0.798077,0,0.400062,0,cluster1
13078,0,0,0.09375,0.285714,0.333333,0.298077,0.5,0.43627,0,cluster2
12838,0,0,0.28125,0.571429,0.666667,0.673077,0.5,0.400062,1.402851,cluster1
12235,0,0,0.15625,0.321429,0.666667,0.644231,0.5,0,0,cluster1
13056,0,0,0.09375,0.25,0.333333,0.461538,0.25,0.348728,0,cluster2
13702,0,0,0.15625,0.392857,0.333333,0.701923,0,0.348728,1.147203,cluster2
12421,0,0,0.3125,0.607143,0.666667,0.721154,0,0.348728,1.147203,cluster1
13136,0,0,0.125,0.285714,0.333333,0.701923,0.25,0.489213,1.590736,cluster2
13517,0,0,0.4375,0.607143,0.666667,0.682692,0,0.38029,1.275373,cluster1
11996,0.5,0,0.1875,0.392857,0.666667,0.836538,0,0.38029,1.189207,cluster1
12500,0,0,0.40625,0.428571,0.666667,0.875,0,0.41471,1.29684,cluster1
12829,0,0,0.21875,0.535714,0.666667,0.759615,0.25,0,1,cluster1
13619,0,0,0.1875,0.392857,0.333333,0.894231,0,0.42644,1.275373,cluster2
12331,0.5,0,0.34375,0.535714,0.666667,0.701923,0,0,1.147203,cluster1
13289,0,0,0.1875,0.5,0.333333,0.576923,0.25,0.400062,0,cluster2
10951,0,0,0.09375,0.285714,0.333333,0.451923,0,0.444758,1.364262,cluster2
11471,0.25,0.166667,0.3125,0.678571,0.333333,0.826923,0,0.575482,1.536103,cluster2
11094,0.25,0.166667,0.4375,0.607143,0.666667,0.798077,0,0.655056,1.896005,cluster1
10995,0,0,0.5625,0.285714,0.333333,0.826923,0,0.603077,1.875368,cluster1
13574,0,0,0.0625,0.357143,0.333333,0.528846,0,0.348728,1.316074,cluster2
13315,0,0,0.15625,0.285714,0.333333,0.596154,0.25,0.38029,1.090508,cluster2
13321,0,0,0.1875,0.25,0.333333,0.423077,0.25,0.38029,1.090508,cluster2
11862,0,0,0.375,0.428571,0.666667,0.769231,0,0.615358,1.849652,cluster1
13441,0.25,0,0.28125,0.25,0.333333,0.490385,0,0.348728,1,cluster2
11055,0,0,0.15625,0.214286,0.333333,0.230769,0,0.545789,1.516683,cluster2
12773,0,0,0.28125,0.607143,0.666667,0.721154,0,0,0,cluster1
12995,0.25,0,0.28125,0.321429,0.333333,0.701923,0,0.465036,1.316074,cluster2
13112,0,0,0.125,0.214286,0.333333,0.625,0.75,0.42644,1.275373,cluster2
13757,0,0,0.3125,0.535714,0.666667,0.701923,0,0.400062,1.402851,cluster1
12965,0.25,0,0.28125,0.321429,0.333333,0.730769,0.5,0,1.090508,cluster1
12473,0.25,0,0.34375,0.5,0.666667,0.865385,0,0,1.414214,cluster1
12688,0.25,0,0.28125,0.5,0.666667,0.586538,0,0.348728,0,cluster1
12503,0.5,0,0.46875,0.678571,0.666667,0.817308,0,0.452244,1.487738,cluster1
13778,0,0,0.34375,0.357143,0.666667,0.615385,0,0.43627,1.251033,cluster1
13724,0,0,0.28125,0.535714,0.666667,0.673077,0,0.348728,1.147203,cluster1
12287,0,0,0.21875,0.571429,0.666667,0.846154,0,0.400062,1.090508,cluster1
13202,0,0,0.21875,0.214286,0.333333,0.394231,0,0.41471,1.189207,cluster2
11197,0.25,0,0.21875,0.428571,0.333333,0.519231,0,0.596214,1.706737,cluster2
12071,0,0,0.40625,0.321429,0.666667,0.567308,0,0,1.090508,cluster1
11797,0.25,0,0.25,0.464286,0.666667,0.490385,0,0.671052,1.634731,cluster1
13599,0,0,0.09375,0.321429,0.333333,0.75,0,0.41471,1.454215,cluster2
11176,0,0,0.3125,0.535714,0.666667,0.711538,0,0.586488,1.694586,cluster1
11151,0,0,0.28125,0.321429,0.333333,0.336538,0,0.561227,1.529819,cluster2
12765,0.25,0,0.34375,0.535714,0.666667,0.557692,0.5,0.348728,0,cluster1
11287,0,0,0.125,0.428571,0.333333,0.778846,0,0.631748,1.585833,cluster2
13902,0,0,0.1875,0.142857,0.333333,0.471154,0,0.41471,1.275373,cluster2
11228,0,0,0.1875,0.142857,0.333333,0.317308,0,0.779623,2.191487,cluster2
12269,0.25,0,0.53125,0.714286,0.666667,0.913462,0,0,1.364262,cluster1
11506,0,0,0.3125,0.392857,0.666667,0.576923,0,0.714055,2.119333,cluster1
13755,0,0,0.15625,0.678571,0.333333,0.894231,0,0.400062,1.222845,cluster1
12782,0,0,0.25,0.535714,0.666667,0.826923,0.5,0.444758,1.147203,cluster1
11214,0,0,0.3125,0.321429,0.666667,0.634615,0,0.665543,1.759841,cluster1
13500,0,0,0.1875,0.321429,0.333333,0.730769,0,0.348728,1.090508,cluster2
11534,0,0,0.1875,0.25,0.333333,0.461538,0,0.732756,2.159522,cluster2
13924,0,0,0.09375,0.214286,0.333333,0.413462,0,0.400062,1.222845,cluster2
11921,0,0,0.09375,0.428571,0.666667,0.730769,0,0.646774,1.691451,cluster1
13644,0,0,0.125,0.428571,0.333333,0.538462,0,0.38029,1,cluster2
13784,0,0,0.21875,0.321429,0.666667,0.701923,0,0.52147,1.580822,cluster1
12565,0.25,0,0.5,0.5,0.666667,0.721154,0,0.38029,1,cluster1
11029,0.25,0,0.1875,0.25,0.333333,0.307692,0.25,0.581776,1.681793,cluster2
11024,0,0,0.25,0.214286,0.333333,0.673077,0,0.568667,1.664779,cluster2
12379,0.25,0,0.25,0.535714,0.666667,0.788462,0.25,0,1.251033,cluster1
11179,0,0,0.1875,0.464286,0.333333,0.730769,0,0.588748,1.784862,cluster2
13510,0,0,0.3125,0.571429,0.666667,0.932692,0,0,1,cluster1
10984,0.25,0.333333,0.15625,0.357143,0,0.548077,0.25,0.503884,1.542211,cluster2
11814,0.25,0,0.375,0.5,0.666667,0.701923,0,0.598232,1.626577,cluster1
13101,0,0.166667,0.40625,0.285714,0.333333,0.548077,0,0.41471,1.189207,cluster2
12079,0,0,0.28125,0.5,0.666667,0.471154,0,0,0,cluster1
11986,0.25,0,0.375,0.642857,0.666667,0.663462,0,0,1.147203,cluster1
12462,0.25,0,0.3125,0.392857,0.666667,0.740385,0,0.400062,1.222845,cluster1
12131,0,0,0.375,0.428571,0.666667,0.788462,0,0.38029,1.251033,cluster1
11794,0.25,0,0.25,0.428571,0.666667,0.471154,0,0.656106,1.757439,cluster1
12040,0.25,0,0.25,0.714286,0.666667,0.721154,0,0,1.189207,cluster1
11093,0.25,0.333333,0.09375,0.428571,0,0.961538,0.25,0.698135,2.08852,cluster2
12425,0.25,0,0.34375,0.357143,0.666667,0.730769,0,0,1.222845,cluster1
13522,0,0,0.40625,0.321429,0.666667,0.576923,0,0.38029,1.29684,cluster1
13390,0,0,0.09375,0.321429,0.333333,0.259615,0.25,0.42644,1.251033,cluster2
11161,0,0,0.3125,0.642857,0.666667,0.615385,0,0.564286,1.559583,cluster1
12763,0,0,0.34375,0.392857,0.666667,0.625,0,0,1.147203,cluster1
13156,0,0,0.09375,0.25,0.333333,0.740385,0,0.400062,1,cluster2
12644,0.25,0,0.25,0.535714,0.666667,0.644231,0,0,0,cluster1
13825,0,0,0.1875,0.464286,0.666667,0.865385,0.25,0.465036,1.487738,cluster1
12440,0,0,0.25,0.5,0.666667,0.615385,0,0.348728,1,cluster1
12795,0,0,0.375,0.321429,0.666667,0.586538,0,0.348728,1,cluster1
10958,0,0.166667,0.3125,0.321429,0.333333,0.509615,0,0.590949,1.509804,cluster2
12208,0.25,0,0.15625,0.714286,0.666667,0.721154,0,0.348728,1.333521,cluster1
11196,0.25,0,0.40625,0.428571,0.666667,0.855769,0,0.581776,1.811579,cluster1
11725,0,0,0.28125,0.321429,0.666667,0.471154,0,0.609434,1.626577,cluster1
13014,0.25,0,0.25,0.535714,0.333333,0.701923,0,0.42644,1.37798,cluster1
11521,0,0.166667,0.46875,0.464286,0.666667,0.384615,0,0.732997,2.061352,cluster1
13310,0,0,0.15625,0.892857,0.333333,0.817308,0.25,0,1,cluster1
12329,0,0,0.28125,0.678571,0.666667,0.711538,0,0.41471,1.090508,cluster1
11442,0.25,0.333333,0.15625,0.535714,0,0.769231,0.5,0.725263,2.073735,cluster2
11975,0,0,0.34375,0.428571,0.666667,0.788462,0,0.38029,0,cluster1
12444,0.25,0,0.3125,0.464286,0.666667,0.75,0,0.348728,1.090508,cluster1
11959,0,0,0.34375,0.571429,0.666667,0.846154,0,0.38029,1.090508,cluster1
13179,0,0,0.125,0.25,0.333333,0.615385,0,0.41471,1.402851,cluster2
11957,0,0,0.21875,0.5,0.666667,0.759615,0.25,0.348728,1,cluster1
13563,0,0,0.21875,0.428571,0.333333,0.538462,0,0.400062,1,cluster2
12228,0.25,0,0.46875,0.5,0.666667,0.721154,0,0.348728,1.090508,cluster1
13637,0,0,0.25,0.75,0.666667,0.875,0,0.38029,1.463111,cluster1
13521,0,0,0.0625,0.178571,0.333333,0.442308,0,0.43627,1.316074,cluster2
13905,0,0,0.15625,0.25,0.333333,0.278846,0,0.38029,1.349504,cluster2
13064,0,0,0.15625,0.285714,0.333333,0.605769,0.5,0.475756,1.222845,cluster2
13494,0,0,0.21875,0.178571,0.333333,0.634615,0,0,1.251033,cluster2
11983,0.25,0,0.34375,0.678571,0.666667,0.711538,0,0.38029,1.147203,cluster1
12127,0.25,0,0.40625,0.571429,0.666667,0.826923,0,0.38029,1,cluster1
13785,0,0,0.125,0.392857,0.333333,0.855769,0,0.41471,1.424971,cluster2
12623,0,0,0.1875,0.535714,0.666667,0.894231,0,0.348728,1.222845,cluster1
13709,0,0,0.25,0.392857,0.666667,0.788462,0,0.400062,1.529819,cluster1
13597,0,0,0.28125,0.25,0.333333,0.480769,0,0.348728,1.189207,cluster2
13453,0,0,0.40625,0.678571,0.333333,0.596154,0,0.38029,1,cluster1
11935,0,0,0.0625,0.214286,0.333333,0.259615,0,0.664114,1.807645,cluster2
13632,0,0,0.125,0.321429,0.333333,0.25,0,0.41471,1.364262,cluster2
11496,0,0,0.3125,0.678571,0.666667,0.557692,0,0.48054,1.487738,cluster1
12080,0,0,0.34375,0.428571,0.666667,0.673077,0.25,0.41471,1.275373,cluster1
11635,0,0,0.15625,0.321429,0.333333,0.326923,0,0.601172,1.553942,cluster2
11430,0.25,0,0.21875,0.285714,0.333333,0.567308,0.25,0.567233,1.516683,cluster2
12888,0.5,0,0.28125,0.785714,0.333333,0.730769,0,0,1.090508,cluster1
12076,0.25,0,0.46875,0.428571,0.666667,0.471154,0,0.41471,1.090508,cluster1
13342,0,0,0.125,0.214286,0.333333,0.605769,0.25,0.38029,1.29684,cluster2
11110,0,0,0.28125,0.321429,0.333333,0.615385,0,0.554734,1.62239,cluster2
13228,0,0,0.40625,0.285714,0.333333,0.855769,0.25,0.458952,1.435189,cluster2
12616,0,0,0.34375,0.535714,0.666667,0.807692,0,0,1.090508,cluster1
12060,0,0,0.3125,0.321429,0.666667,0.586538,0,0,1,cluster1
12478,0.5,0,0.28125,0.535714,0.666667,0.701923,0,0.348728,1.147203,cluster1
13483,0,0,0.21875,0.428571,0.333333,0.682692,0,0,1.251033,cluster2
13197,0,0,0.3125,0.571429,0.666667,0.932692,0,0.400062,1.29684,cluster1
12343,0,0.166667,0.3125,0.428571,0.666667,0.375,0,0.348728,0,cluster2
12920,0,0,0.5,0.428571,0.666667,0.759615,0,0.41471,1.222845,cluster1
13489,0,0,0.125,0.142857,0.333333,0.471154,0,0.43627,1.090508,cluster2
12982,0.25,0,0.375,0.75,0.333333,0.951923,0.5,0.38029,1,cluster1
13213,0,0,0.21875,0.285714,0.333333,0.586538,0,0.41471,1.29684,cluster2
11136,0,0,0.1875,0.178571,0.333333,0.471154,0,0.54387,1.600234,cluster2
11338,0,0,0.21875,0.321429,0.333333,0.490385,0,0.535682,1.463111,cluster2
11275,0.25,0,0.21875,0.071429,0,0.259615,0,0.556407,1.542211,cluster2
11716,0,0,0.21875,0.392857,0.666667,0.884615,0,0.636392,1.823035,cluster1
11330,0,0,0.09375,0.357143,0.333333,0.75,0,0.626852,1.793383,cluster2
13470,0,0,0.375,0.392857,0.333333,0.557692,0,0.400062,1.29684,cluster2
11215,0,0,0.1875,0.25,0.333333,0.903846,0,0.689666,2.001946,cluster2
11971,0.25,0,0.3125,0.5,0.666667,0.865385,0,0.400062,1.222845,cluster1
13497,0,0,0.1875,0.392857,0.666667,0.788462,0,0.400062,1.275373,cluster1
13081,0,0,0.1875,0.25,0.333333,0.480769,0.25,0.400062,1,cluster2
11050,0,0,0.15625,0.25,0.333333,0.394231,0,0.513203,1.402851,cluster2
13243,0,0,0.34375,0.535714,0.333333,0.596154,0.25,0.42644,1.189207,cluster2
11772,0.25,0,0.3125,0.392857,0.666667,0.538462,0,0.804843,2.072976,cluster1
13448,0,0,0.09375,0.428571,0.333333,0.336538,0,0.400062,1.222845,cluster2
12504,0.5,0,0.21875,0.464286,0.666667,0.634615,0,0.38029,1.222845,cluster1
11028,0,0,0.125,0.357143,0.333333,0.605769,0.25,0.553024,1.604839,cluster2
11896,0,0,0.15625,0.285714,0.333333,0.548077,0,0.73443,1.876895,cluster2
12180,0,0,0.34375,0.357143,0.666667,0.721154,0,0.38029,1.090508,cluster1
13772,0,0,0.125,0.642857,0.666667,0.923077,0,0.465036,1.585833,cluster1
13018,0.25,0,0.34375,0.25,0.333333,0.509615,0,0.400062,1.222845,cluster2
11230,0.25,0,0.375,0.428571,0.666667,0.778846,0,0.590949,1.691451,cluster1
11319,0,0.166667,0.375,0.392857,0.333333,0.567308,0,0.561227,1.609354,cluster2
12957,0,0,0.21875,0.357143,0.666667,0.548077,0.5,0.42644,1.275373,cluster1
12744,0.25,0,0.28125,0.357143,0.666667,0.759615,0.5,0,1.251033,cluster1
12715,0.5,0,0.4375,0.571429,0.666667,0.615385,0,0.400062,1.147203,cluster1
12087,0.25,0,0.1875,0.428571,0.666667,0.615385,0,0.38029,1.222845,cluster1
11150,0,0,0.1875,0.25,0.333333,0.634615,0,0.562771,1.634731,cluster2
12511,0,0,0.25,0.571429,0.666667,0.692308,0,0.400062,1.275373,cluster1
12819,0.25,0,0.3125,0.571429,0.666667,0.807692,0.25,0,1.333521,cluster1
12632,0,0,0.25,0.535714,0.666667,0.576923,0,0.348728,1.147203,cluster1
11320,0,0,0.375,0.642857,0.666667,0.740385,0.25,0.668337,1.935567,cluster1
11581,0,0,0.125,0.25,0.333333,0.326923,0,0.785702,2.551457,cluster2
13386,0,0,0.1875,0.321429,0.333333,0.528846,0.25,0.348728,1.147203,cluster2
11450,0.25,0.333333,0.125,0.5,0,0.798077,0.5,0.677523,2.093526,cluster2
12673,0.25,0,0.375,0.357143,0.666667,0.326923,0,0,1.147203,cluster1
11195,0,0,0.375,0.678571,0.333333,0.942308,0,0.571462,1.509804,cluster1
12960,0,0,0.1875,0.321429,0.666667,0.605769,0,0.400062,1,cluster1
11098,0,0,0.0625,0.142857,0.333333,0.5,0,0.650731,1.709682,cluster2
12077,0.25,0,0.375,0.357143,0.666667,0.730769,0,0.348728,1.147203,cluster1
13541,0,0,0.40625,0.428571,0.666667,0.644231,0,0.465036,1.37798,cluster1
12469,0,0,0.40625,0.535714,0.666667,0.865385,0,0,1.414214,cluster1
11574,0.25,0,0.25,0.321429,0.333333,0.663462,0,0.581776,1.688274,cluster2
12896,0.25,0,0.28125,0.607143,0.333333,0.605769,0,0.348728,1.29684,cluster1
11056,0,0,0.28125,0.214286,0.333333,0.375,0,0.610305,1.62239,cluster2
12352,0,0,0.25,0.535714,0.666667,0.798077,0,0.400062,1.275373,cluster1
11284,0,0,0.1875,0.035714,0,0.471154,0,0.64735,1.826744,cluster2
11890,0,0,0.25,0.214286,0.333333,0.442308,0.5,0.537812,1.52335,cluster2
12351,0.25,0,0.46875,0.428571,0.666667,0.855769,0,0,1.147203,cluster1
13172,0,0,0.15625,0.428571,0.333333,0.711538,0.5,0.38029,1.189207,cluster2
11231,0.25,0.166667,0.46875,0.392857,0.666667,0.807692,0,0.574164,1.650233,cluster1
13422,0,0,0.125,0.25,0.333333,0.375,0,0.400062,1.147203,cluster2
12003,0,0,0.15625,0.535714,0.666667,0.798077,0,0.41471,1,cluster1
13487,0.25,0,0.15625,0.357143,0.333333,0.115385,0.25,0,0,cluster2
13677,0,0,0.65625,0.357143,0.666667,0.692308,0.25,0.496927,1.189207,cluster1
12303,0,0,0.28125,0.428571,0.666667,0.730769,0.25,0,0,cluster1
12830,0.5,0,0.40625,0.821429,0.666667,0.836538,0.25,0,1.251033,cluster1
12857,0.25,0,0.3125,0.5,0.666667,0.634615,0.25,0,0,cluster1
10960,0,0,0.09375,0.321429,0.333333,0.586538,0,0.572824,1.536103,cluster2
12618,0,0,0.53125,0.321429,0.666667,0.634615,0.25,0.50049,1.502698,cluster1
11518,0,0,0.40625,0.392857,0.666667,0.778846,0,0.666014,1.946406,cluster1
13534,0,0,0.21875,0.285714,0.333333,0.548077,0,0.43627,1.444921,cluster2
12013,0.25,0,0.34375,0.535714,0.666667,0.807692,0,0.348728,1.29684,cluster1
12426,0,0,0.15625,0.5,0.666667,0.471154,0,0.348728,1,cluster1
11456,0.25,0.166667,0.34375,0.714286,0.666667,0.932692,0,0.739298,2.195071,cluster1
11367,0,0.333333,0.15625,0.428571,0.333333,0.942308,0.25,0.565773,1.745068,cluster2
13217,0,0,0.125,0.142857,0.333333,0.480769,0.25,0.38029,1,cluster2
12217,0.5,0,0.40625,0.428571,0.666667,0.807692,0,0,1.090508,cluster1
12026,0.25,0,0.25,0.535714,0.666667,0.788462,0.25,0,1.251033,cluster1
11610,0,0,0.1875,0.428571,0.333333,0.5,0,0.582979,1.681793,cluster2
11889,0,0,0.21875,0.142857,0.333333,0.471154,0,0.551277,1.646453,cluster2
12288,0,0,0.40625,0.535714,0.666667,0.894231,0,0.348728,1.147203,cluster1
11637,0,0,0.1875,0.285714,0.333333,0.5,0,0.605859,1.799592,cluster2
11454,0,0,0.15625,0.357143,0.333333,0.884615,0,0.666483,1.90301,cluster2
12558,0.25,0,0.40625,0.464286,0.666667,0.701923,0,0.38029,1.364262,cluster1
12318,0,0,0.40625,0.321429,0.666667,0.663462,0,0.400062,1.275373,cluster1
12767,0,0,0.34375,0.321429,0.666667,0.615385,0.5,0,0,cluster1
11225,0,0,0.34375,0.321429,0.333333,0.826923,0,0.769833,2.226535,cluster2
12086,0.25,0,0.34375,0.678571,0.666667,0.942308,0,0.400062,1.275373,cluster1
11213,0,0.166667,0.21875,0.607143,0.333333,0.951923,0,0.741539,2.105346,cluster2
12405,0.25,0,0.46875,0.5,0.666667,0.721154,0,0,1.189207,cluster1
12059,0.25,0,0.3125,0.428571,0.666667,0.817308,0,0,1.189207,cluster1
13094,0,0,0.15625,0.214286,0.333333,0.269231,0.25,0.43627,1.414214,cluster2
11089,0.25,0.333333,0.09375,0.464286,0,0.759615,0,0.66695,2.038342,cluster2
13445,0,0,0.125,0.428571,0.333333,0.653846,0,0.348728,0,cluster2
12689,0,0,0.34375,0.535714,0.666667,0.778846,0,0.348728,0,cluster1
12903,0.25,0,0.3125,0.428571,0.666667,0.576923,0,0,0,cluster1
13828,0,0,0.3125,0.535714,0.666667,0.605769,0.25,0.400062,1.090508,cluster1
12183,0.25,0,0.21875,0.464286,0.666667,0.394231,0,0.41471,1.275373,cluster1
13266,0,0,0.09375,0.428571,0.333333,0.346154,0.25,0.41471,1.189207,cluster2
11811,0,0,0.46875,0.642857,0.666667,0.730769,0,0.658682,1.694586,cluster1
13507,0,0,0.28125,0.25,0.333333,0.548077,0,0,1.189207,cluster2
13807,0,0,0.25,0.285714,0.333333,0.201923,0,0,0,cluster2
11908,0,0,0.125,0.142857,0.333333,0.317308,0,0.589856,1.585833,cluster2
11844,0,0,0.25,0.392857,0.333333,0.682692,0,0.587626,1.553942,cluster2
12257,0.25,0,0.3125,0.428571,0.666667,0.615385,0,0.348728,1.222845,cluster1
12854,0,0,0.15625,0.678571,0.666667,0.817308,0.25,0.458952,1.487738,cluster1
13367,0,0,0.15625,0.571429,0.333333,0.375,0.25,0.348728,1.222845,cluster2
12030,0.25,0,0.28125,0.357143,0.666667,0.701923,0.25,0,0,cluster1
13490,0,0,0.28125,0.178571,0.333333,0.721154,0,0.400062,0,cluster2
13865,0,0,0.1875,0.25,0.333333,0.413462,0,0.400062,1.090508,cluster2
13728,0,0,0.25,0.535714,0.666667,0.605769,0,0.41471,1.275373,cluster1
12300,0.25,0,0.375,0.535714,0.666667,0.807692,0.25,0,1.222845,cluster1
12571,0.75,0,0.375,0.607143,0.666667,0.740385,0,0.348728,1.189207,cluster1
